staff_id,staff_name,role,week_start,appointments_handled,sla_met_rate,escalations,followups_due,followups_completed,followup_rate,avg_handle_time_min,month,month_name,year,sla_met_pct,followup_pct
S012,Staff_12,Nurse,2023-07-03,94,0.9002,5,18,13,0.7222,14.9,7,Jul,2023,90.0,72.2
S012,Staff_12,Nurse,2023-07-10,112,0.8867,5,9,7,0.7778,9.5,7,Jul,2023,88.7,77.8
S012,Staff_12,Nurse,2023-07-17,54,0.8407,4,5,4,0.8,13.6,7,Jul,2023,84.1,80.0
S012,Staff_12,Nurse,2023-07-24,53,0.9524,4,17,11,0.6471,16.9,7,Jul,2023,95.2,64.7
S012,Staff_12,Nurse,2023-07-31,106,0.9099,1,14,11,0.7857,19.4,7,Jul,2023,91.0,78.6
S012,Staff_12,Nurse,2023-08-07,43,0.9814,3,15,10,0.6667,18.3,8,Aug,2023,98.1,66.7
S012,Staff_12,Nurse,2023-08-14,86,0.7973,1,23,15,0.6522,11.0,8,Aug,2023,79.7,65.2
S012,Staff_12,Nurse,2023-08-21,94,0.8437,4,14,10,0.7143,17.9,8,Aug,2023,84.4,71.4
S012,Staff_12,Nurse,2023-08-28,41,0.8416,0,21,16,0.7619,10.0,8,Aug,2023,84.2,76.2
S012,Staff_12,Nurse,2023-09-04,92,0.936,5,25,17,0.68,12.2,9,Sep,2023,93.6,68.0
S012,Staff_12,Nurse,2023-09-11,114,0.9874,4,21,15,0.7143,12.5,9,Sep,2023,98.7,71.4
S012,Staff_12,Nurse,2023-09-18,96,0.867,2,14,8,0.5714,12.2,9,Sep,2023,86.7,57.1
S012,Staff_12,Nurse,2023-09-25,82,0.9324,1,20,13,0.65,8.7,9,Sep,2023,93.2,65.0
S012,Staff_12,Nurse,2023-10-02,45,0.8384,5,11,6,0.5455,12.9,10,Oct,2023,83.8,54.6
S012,Staff_12,Nurse,2023-10-09,89,0.8315,3,12,11,0.9167,18.4,10,Oct,2023,83.2,91.7
S012,Staff_12,Nurse,2023-10-16,40,0.8694,2,21,14,0.6667,10.3,10,Oct,2023,86.9,66.7
S012,Staff_12,Nurse,2023-10-23,92,0.8333,0,15,9,0.6,9.1,10,Oct,2023,83.3,60.0
S012,Staff_12,Nurse,2023-10-30,82,0.9081,3,24,14,0.5833,12.1,10,Oct,2023,90.8,58.3
S012,Staff_12,Nurse,2023-11-06,64,0.9496,5,8,7,0.875,15.7,11,Nov,2023,95.0,87.5
S012,Staff_12,Nurse,2023-11-13,79,0.8439,0,10,7,0.7,12.5,11,Nov,2023,84.4,70.0
S012,Staff_12,Nurse,2023-11-20,109,0.8735,3,13,12,0.9231,9.7,11,Nov,2023,87.4,92.3
S012,Staff_12,Nurse,2023-11-27,68,0.9871,3,12,9,0.75,18.3,11,Nov,2023,98.7,75.0
S012,Staff_12,Nurse,2023-12-04,45,0.8428,5,18,15,0.8333,13.6,12,Dec,2023,84.3,83.3
S012,Staff_12,Nurse,2023-12-11,44,0.8657,4,22,17,0.7727,12.6,12,Dec,2023,86.6,77.3
S012,Staff_12,Nurse,2023-12-18,57,0.9434,1,23,14,0.6087,15.2,12,Dec,2023,94.3,60.9
S012,Staff_12,Nurse,2023-12-25,95,0.959,4,16,13,0.8125,11.0,12,Dec,2023,95.9,81.2
S012,Staff_12,Nurse,2024-01-01,49,0.8971,4,15,14,0.9333,13.7,1,Jan,2024,89.7,93.3
S012,Staff_12,Nurse,2024-01-08,98,0.9455,4,9,5,0.5556,18.5,1,Jan,2024,94.6,55.6
S012,Staff_12,Nurse,2024-01-15,115,0.7849,2,6,4,0.6667,17.8,1,Jan,2024,78.5,66.7
S012,Staff_12,Nurse,2024-01-22,62,0.9616,0,19,14,0.7368,15.6,1,Jan,2024,96.2,73.7
S012,Staff_12,Nurse,2024-01-29,86,0.9689,3,6,5,0.8333,14.5,1,Jan,2024,96.9,83.3
S012,Staff_12,Nurse,2024-02-05,116,0.918,5,24,20,0.8333,9.7,2,Feb,2024,91.8,83.3
S012,Staff_12,Nurse,2024-02-12,82,0.8882,1,24,22,0.9167,10.3,2,Feb,2024,88.8,91.7
S012,Staff_12,Nurse,2024-02-19,54,0.8853,3,24,20,0.8333,14.3,2,Feb,2024,88.5,83.3
S012,Staff_12,Nurse,2024-02-26,54,0.833,5,10,8,0.8,10.5,2,Feb,2024,83.3,80.0
S012,Staff_12,Nurse,2024-03-04,57,0.7964,0,13,9,0.6923,8.4,3,Mar,2024,79.6,69.2
S012,Staff_12,Nurse,2024-03-11,70,0.7881,4,9,7,0.7778,9.9,3,Mar,2024,78.8,77.8
S012,Staff_12,Nurse,2024-03-18,75,0.9361,3,20,18,0.9,12.2,3,Mar,2024,93.6,90.0
S012,Staff_12,Nurse,2024-03-25,52,0.9758,4,9,6,0.6667,15.8,3,Mar,2024,97.6,66.7
S012,Staff_12,Nurse,2024-04-01,56,0.9421,2,14,11,0.7857,13.5,4,Apr,2024,94.2,78.6
S012,Staff_12,Nurse,2024-04-08,115,0.9532,2,8,6,0.75,17.4,4,Apr,2024,95.3,75.0
S012,Staff_12,Nurse,2024-04-15,73,0.9833,0,6,4,0.6667,9.2,4,Apr,2024,98.3,66.7
S012,Staff_12,Nurse,2024-04-22,94,0.8504,4,25,22,0.88,9.1,4,Apr,2024,85.0,88.0
S012,Staff_12,Nurse,2024-04-29,54,0.8075,5,21,18,0.8571,9.5,4,Apr,2024,80.8,85.7
S012,Staff_12,Nurse,2024-05-06,113,0.8973,5,11,7,0.6364,11.6,5,May,2024,89.7,63.6
S012,Staff_12,Nurse,2024-05-13,88,0.9455,4,5,3,0.6,13.2,5,May,2024,94.6,60.0
S012,Staff_12,Nurse,2024-05-20,113,0.7922,5,8,5,0.625,15.6,5,May,2024,79.2,62.5
S012,Staff_12,Nurse,2024-05-27,83,0.7806,2,5,4,0.8,14.2,5,May,2024,78.1,80.0
S012,Staff_12,Nurse,2024-06-03,61,0.9418,3,5,4,0.8,13.8,6,Jun,2024,94.2,80.0
S012,Staff_12,Nurse,2024-06-10,83,0.9796,1,20,14,0.7,15.1,6,Jun,2024,98.0,70.0
S012,Staff_12,Nurse,2024-06-17,71,0.8951,4,6,5,0.8333,15.7,6,Jun,2024,89.5,83.3
S012,Staff_12,Nurse,2024-06-24,111,0.8374,1,24,21,0.875,13.3,6,Jun,2024,83.7,87.5
S012,Staff_12,Nurse,2024-07-01,86,0.9592,3,6,3,0.5,18.6,7,Jul,2024,95.9,50.0
S012,Staff_12,Nurse,2024-07-08,71,0.8844,0,15,14,0.9333,10.9,7,Jul,2024,88.4,93.3
S012,Staff_12,Nurse,2024-07-15,96,0.8569,1,7,4,0.5714,18.1,7,Jul,2024,85.7,57.1
S012,Staff_12,Nurse,2024-07-22,106,0.9533,5,24,18,0.75,15.3,7,Jul,2024,95.3,75.0
S012,Staff_12,Nurse,2024-07-29,63,0.8668,2,19,12,0.6316,15.5,7,Jul,2024,86.7,63.2
S012,Staff_12,Nurse,2024-08-05,63,0.937,1,10,6,0.6,12.8,8,Aug,2024,93.7,60.0
S012,Staff_12,Nurse,2024-08-12,67,0.8561,0,16,15,0.9375,10.7,8,Aug,2024,85.6,93.8
S012,Staff_12,Nurse,2024-08-19,112,0.8239,5,15,14,0.9333,11.8,8,Aug,2024,82.4,93.3
S012,Staff_12,Nurse,2024-08-26,72,0.8319,1,17,12,0.7059,17.8,8,Aug,2024,83.2,70.6
S012,Staff_12,Nurse,2024-09-02,109,0.9516,5,20,15,0.75,14.1,9,Sep,2024,95.2,75.0
S012,Staff_12,Nurse,2024-09-09,62,0.7846,2,5,3,0.6,8.7,9,Sep,2024,78.5,60.0
S012,Staff_12,Nurse,2024-09-16,55,0.9845,2,21,18,0.8571,15.0,9,Sep,2024,98.4,85.7
S012,Staff_12,Nurse,2024-09-23,82,0.9088,3,14,9,0.6429,11.4,9,Sep,2024,90.9,64.3
S012,Staff_12,Nurse,2024-09-30,78,0.8625,2,10,9,0.9,16.4,9,Sep,2024,86.2,90.0
S012,Staff_12,Nurse,2024-10-07,73,0.9154,5,24,17,0.7083,11.4,10,Oct,2024,91.5,70.8
S012,Staff_12,Nurse,2024-10-14,63,0.8089,0,25,24,0.96,16.2,10,Oct,2024,80.9,96.0
S012,Staff_12,Nurse,2024-10-21,101,0.8986,0,12,11,0.9167,10.9,10,Oct,2024,89.9,91.7
S012,Staff_12,Nurse,2024-10-28,109,0.9408,1,16,13,0.8125,8.4,10,Oct,2024,94.1,81.2
S012,Staff_12,Nurse,2024-11-04,45,0.9133,2,22,19,0.8636,18.7,11,Nov,2024,91.3,86.4
S012,Staff_12,Nurse,2024-11-11,104,0.8369,4,20,12,0.6,15.9,11,Nov,2024,83.7,60.0
S012,Staff_12,Nurse,2024-11-18,90,0.8253,5,6,5,0.8333,9.6,11,Nov,2024,82.5,83.3
S012,Staff_12,Nurse,2024-11-25,47,0.794,4,10,6,0.6,17.2,11,Nov,2024,79.4,60.0
S012,Staff_12,Nurse,2024-12-02,110,0.9849,4,10,9,0.9,13.5,12,Dec,2024,98.5,90.0
S012,Staff_12,Nurse,2024-12-09,108,0.8702,1,11,8,0.7273,13.6,12,Dec,2024,87.0,72.7
S012,Staff_12,Nurse,2024-12-16,43,0.8961,0,23,14,0.6087,9.8,12,Dec,2024,89.6,60.9
S012,Staff_12,Nurse,2024-12-23,41,0.9754,3,16,14,0.875,14.9,12,Dec,2024,97.5,87.5
S012,Staff_12,Nurse,2024-12-30,50,0.8005,2,6,5,0.8333,8.1,12,Dec,2024,80.0,83.3
S013,Staff_13,Nurse,2023-06-05,68,0.9121,5,5,4,0.8,11.4,6,Jun,2023,91.2,80.0
S013,Staff_13,Nurse,2023-06-12,100,0.9399,0,21,14,0.6667,15.5,6,Jun,2023,94.0,66.7
S013,Staff_13,Nurse,2023-06-19,78,0.929,1,5,4,0.8,13.6,6,Jun,2023,92.9,80.0
S013,Staff_13,Nurse,2023-06-26,79,0.9808,1,5,4,0.8,16.1,6,Jun,2023,98.1,80.0
S013,Staff_13,Nurse,2023-07-03,117,0.8048,5,14,10,0.7143,14.7,7,Jul,2023,80.5,71.4
S013,Staff_13,Nurse,2023-07-10,67,0.8866,4,8,7,0.875,13.4,7,Jul,2023,88.7,87.5
S013,Staff_13,Nurse,2023-07-17,79,0.8409,4,12,7,0.5833,10.8,7,Jul,2023,84.1,58.3
S013,Staff_13,Nurse,2023-07-24,56,0.8892,2,10,6,0.6,9.3,7,Jul,2023,88.9,60.0
S013,Staff_13,Nurse,2023-07-31,92,0.8622,0,25,21,0.84,13.9,7,Jul,2023,86.2,84.0
S013,Staff_13,Nurse,2023-08-07,83,0.7835,3,7,5,0.7143,13.1,8,Aug,2023,78.4,71.4
S013,Staff_13,Nurse,2023-08-14,56,0.8534,3,15,14,0.9333,17.9,8,Aug,2023,85.3,93.3
S013,Staff_13,Nurse,2023-08-21,74,0.9732,3,16,11,0.6875,14.1,8,Aug,2023,97.3,68.8
S013,Staff_13,Nurse,2023-08-28,93,0.8985,2,23,18,0.7826,12.2,8,Aug,2023,89.8,78.3
S013,Staff_13,Nurse,2023-09-04,99,0.8049,1,8,6,0.75,8.8,9,Sep,2023,80.5,75.0
S013,Staff_13,Nurse,2023-09-11,116,0.9717,3,17,13,0.7647,14.8,9,Sep,2023,97.2,76.5
S013,Staff_13,Nurse,2023-09-18,42,0.9046,2,10,9,0.9,8.1,9,Sep,2023,90.5,90.0
S013,Staff_13,Nurse,2023-09-25,64,0.9356,5,5,3,0.6,14.1,9,Sep,2023,93.6,60.0
S013,Staff_13,Nurse,2023-10-02,57,0.8059,3,13,9,0.6923,15.0,10,Oct,2023,80.6,69.2
S013,Staff_13,Nurse,2023-10-09,67,0.9725,1,12,8,0.6667,11.9,10,Oct,2023,97.2,66.7
S013,Staff_13,Nurse,2023-10-16,61,0.9341,1,12,8,0.6667,9.8,10,Oct,2023,93.4,66.7
S013,Staff_13,Nurse,2023-10-23,102,0.7919,3,14,10,0.7143,18.5,10,Oct,2023,79.2,71.4
S013,Staff_13,Nurse,2023-10-30,83,0.7801,4,9,6,0.6667,11.5,10,Oct,2023,78.0,66.7
S013,Staff_13,Nurse,2023-11-06,111,0.9288,5,15,13,0.8667,11.2,11,Nov,2023,92.9,86.7
S013,Staff_13,Nurse,2023-11-13,86,0.9078,4,20,14,0.7,9.8,11,Nov,2023,90.8,70.0
S013,Staff_13,Nurse,2023-11-20,45,0.9636,4,23,20,0.8696,16.0,11,Nov,2023,96.4,87.0
S013,Staff_13,Nurse,2023-11-27,97,0.7988,3,10,8,0.8,13.4,11,Nov,2023,79.9,80.0
S013,Staff_13,Nurse,2023-12-04,80,0.9527,1,20,12,0.6,15.9,12,Dec,2023,95.3,60.0
S013,Staff_13,Nurse,2023-12-11,64,0.8496,3,19,15,0.7895,13.9,12,Dec,2023,85.0,79.0
S013,Staff_13,Nurse,2023-12-18,42,0.8199,3,10,9,0.9,19.2,12,Dec,2023,82.0,90.0
S013,Staff_13,Nurse,2023-12-25,118,0.8553,3,25,20,0.8,13.5,12,Dec,2023,85.5,80.0
S013,Staff_13,Nurse,2024-01-01,42,0.9743,2,18,15,0.8333,11.2,1,Jan,2024,97.4,83.3
S013,Staff_13,Nurse,2024-01-08,117,0.8854,4,8,6,0.75,10.0,1,Jan,2024,88.5,75.0
S013,Staff_13,Nurse,2024-01-15,67,0.8167,0,21,18,0.8571,10.0,1,Jan,2024,81.7,85.7
S013,Staff_13,Nurse,2024-01-22,57,0.8958,4,5,4,0.8,19.8,1,Jan,2024,89.6,80.0
S013,Staff_13,Nurse,2024-01-29,117,0.8548,1,22,19,0.8636,18.3,1,Jan,2024,85.5,86.4
S013,Staff_13,Nurse,2024-02-05,58,0.9707,0,13,10,0.7692,16.6,2,Feb,2024,97.1,76.9
S013,Staff_13,Nurse,2024-02-12,65,0.9663,2,22,16,0.7273,11.0,2,Feb,2024,96.6,72.7
S013,Staff_13,Nurse,2024-02-19,116,0.9557,5,17,15,0.8824,15.4,2,Feb,2024,95.6,88.2
S013,Staff_13,Nurse,2024-02-26,111,0.8263,5,15,11,0.7333,20.0,2,Feb,2024,82.6,73.3
S013,Staff_13,Nurse,2024-03-04,56,0.8529,0,8,4,0.5,10.7,3,Mar,2024,85.3,50.0
S013,Staff_13,Nurse,2024-03-11,120,0.7979,4,8,5,0.625,10.7,3,Mar,2024,79.8,62.5
S013,Staff_13,Nurse,2024-03-18,111,0.9077,5,20,15,0.75,15.5,3,Mar,2024,90.8,75.0
S013,Staff_13,Nurse,2024-03-25,69,0.862,2,22,17,0.7727,13.3,3,Mar,2024,86.2,77.3
S013,Staff_13,Nurse,2024-04-01,84,0.9314,4,23,21,0.913,11.4,4,Apr,2024,93.1,91.3
S013,Staff_13,Nurse,2024-04-08,95,0.9837,4,14,10,0.7143,10.7,4,Apr,2024,98.4,71.4
S013,Staff_13,Nurse,2024-04-15,46,0.9362,4,12,8,0.6667,8.5,4,Apr,2024,93.6,66.7
S013,Staff_13,Nurse,2024-04-22,70,0.7935,2,20,14,0.7,16.9,4,Apr,2024,79.4,70.0
S013,Staff_13,Nurse,2024-04-29,105,0.9207,0,24,18,0.75,9.6,4,Apr,2024,92.1,75.0
S013,Staff_13,Nurse,2024-05-06,103,0.8639,0,9,8,0.8889,13.4,5,May,2024,86.4,88.9
S013,Staff_13,Nurse,2024-05-13,75,0.9065,4,8,7,0.875,18.1,5,May,2024,90.6,87.5
S013,Staff_13,Nurse,2024-05-20,96,0.8518,2,17,15,0.8824,15.3,5,May,2024,85.2,88.2
S013,Staff_13,Nurse,2024-05-27,111,0.8722,0,15,12,0.8,17.8,5,May,2024,87.2,80.0
S013,Staff_13,Nurse,2024-06-03,83,0.9616,0,11,6,0.5455,16.2,6,Jun,2024,96.2,54.6
S013,Staff_13,Nurse,2024-06-10,99,0.9753,2,17,11,0.6471,16.6,6,Jun,2024,97.5,64.7
S013,Staff_13,Nurse,2024-06-17,119,0.8462,2,9,8,0.8889,19.4,6,Jun,2024,84.6,88.9
S013,Staff_13,Nurse,2024-06-24,80,0.8472,5,17,11,0.6471,12.3,6,Jun,2024,84.7,64.7
S013,Staff_13,Nurse,2024-07-01,52,0.9601,4,21,14,0.6667,14.9,7,Jul,2024,96.0,66.7
S013,Staff_13,Nurse,2024-07-08,84,0.8802,5,5,3,0.6,8.4,7,Jul,2024,88.0,60.0
S013,Staff_13,Nurse,2024-07-15,48,0.8283,4,14,13,0.9286,10.7,7,Jul,2024,82.8,92.9
S013,Staff_13,Nurse,2024-07-22,87,0.984,2,13,11,0.8462,17.2,7,Jul,2024,98.4,84.6
S013,Staff_13,Nurse,2024-07-29,91,0.8381,3,17,13,0.7647,19.1,7,Jul,2024,83.8,76.5
S013,Staff_13,Nurse,2024-08-05,49,0.9119,3,21,19,0.9048,9.0,8,Aug,2024,91.2,90.5
S013,Staff_13,Nurse,2024-08-12,117,0.9076,1,14,9,0.6429,14.4,8,Aug,2024,90.8,64.3
S013,Staff_13,Nurse,2024-08-19,111,0.8987,5,8,7,0.875,8.3,8,Aug,2024,89.9,87.5
S013,Staff_13,Nurse,2024-08-26,58,0.9076,2,16,14,0.875,11.2,8,Aug,2024,90.8,87.5
S013,Staff_13,Nurse,2024-09-02,116,0.9076,1,13,9,0.6923,14.3,9,Sep,2024,90.8,69.2
S013,Staff_13,Nurse,2024-09-09,59,0.8759,2,13,10,0.7692,9.4,9,Sep,2024,87.6,76.9
S013,Staff_13,Nurse,2024-09-16,91,0.9039,0,17,12,0.7059,18.7,9,Sep,2024,90.4,70.6
S013,Staff_13,Nurse,2024-09-23,119,0.9726,2,7,5,0.7143,11.0,9,Sep,2024,97.3,71.4
S013,Staff_13,Nurse,2024-09-30,104,0.9058,5,18,14,0.7778,10.5,9,Sep,2024,90.6,77.8
S013,Staff_13,Nurse,2024-10-07,85,0.9225,0,16,14,0.875,18.1,10,Oct,2024,92.2,87.5
S013,Staff_13,Nurse,2024-10-14,64,0.7883,2,10,7,0.7,8.9,10,Oct,2024,78.8,70.0
S013,Staff_13,Nurse,2024-10-21,85,0.919,3,5,4,0.8,14.7,10,Oct,2024,91.9,80.0
S013,Staff_13,Nurse,2024-10-28,94,0.9708,2,21,17,0.8095,11.0,10,Oct,2024,97.1,81.0
S013,Staff_13,Nurse,2024-11-04,86,0.8386,4,6,5,0.8333,16.2,11,Nov,2024,83.9,83.3
S013,Staff_13,Nurse,2024-11-11,81,0.8467,0,5,3,0.6,18.0,11,Nov,2024,84.7,60.0
S013,Staff_13,Nurse,2024-11-18,104,0.9374,5,7,5,0.7143,16.1,11,Nov,2024,93.7,71.4
S013,Staff_13,Nurse,2024-11-25,67,0.9498,4,11,9,0.8182,16.8,11,Nov,2024,95.0,81.8
S013,Staff_13,Nurse,2024-12-02,61,0.8629,1,13,11,0.8462,15.3,12,Dec,2024,86.3,84.6
S013,Staff_13,Nurse,2024-12-09,91,0.9101,3,25,17,0.68,18.5,12,Dec,2024,91.0,68.0
S013,Staff_13,Nurse,2024-12-16,105,0.8957,3,10,6,0.6,14.0,12,Dec,2024,89.6,60.0
S013,Staff_13,Nurse,2024-12-23,49,0.8885,3,6,3,0.5,14.4,12,Dec,2024,88.8,50.0
S013,Staff_13,Nurse,2024-12-30,110,0.9032,2,5,4,0.8,17.1,12,Dec,2024,90.3,80.0
S014,Staff_14,Admin Officer,2023-06-05,91,0.8838,0,16,11,0.6875,18.9,6,Jun,2023,88.4,68.8
S014,Staff_14,Admin Officer,2023-06-12,105,0.9084,3,18,14,0.7778,16.2,6,Jun,2023,90.8,77.8
S014,Staff_14,Admin Officer,2023-06-19,77,0.8609,0,7,5,0.7143,14.1,6,Jun,2023,86.1,71.4
S014,Staff_14,Admin Officer,2023-06-26,88,0.9768,4,16,15,0.9375,13.0,6,Jun,2023,97.7,93.8
S014,Staff_14,Admin Officer,2023-07-03,63,0.8597,0,25,21,0.84,18.1,7,Jul,2023,86.0,84.0
S014,Staff_14,Admin Officer,2023-07-10,82,0.8909,1,11,7,0.6364,11.3,7,Jul,2023,89.1,63.6
S014,Staff_14,Admin Officer,2023-07-17,71,0.8345,1,22,21,0.9545,19.1,7,Jul,2023,83.4,95.4
S014,Staff_14,Admin Officer,2023-07-24,89,0.9742,5,18,14,0.7778,13.5,7,Jul,2023,97.4,77.8
S014,Staff_14,Admin Officer,2023-07-31,95,0.9764,3,8,5,0.625,9.4,7,Jul,2023,97.6,62.5
S014,Staff_14,Admin Officer,2023-08-07,71,0.8834,1,6,4,0.6667,17.6,8,Aug,2023,88.3,66.7
S014,Staff_14,Admin Officer,2023-08-14,104,0.8175,0,21,18,0.8571,8.7,8,Aug,2023,81.8,85.7
S014,Staff_14,Admin Officer,2023-08-21,56,0.8531,0,18,14,0.7778,14.8,8,Aug,2023,85.3,77.8
S014,Staff_14,Admin Officer,2023-08-28,113,0.8648,1,15,10,0.6667,9.6,8,Aug,2023,86.5,66.7
S014,Staff_14,Admin Officer,2023-09-04,76,0.8837,3,22,15,0.6818,17.3,9,Sep,2023,88.4,68.2
S014,Staff_14,Admin Officer,2023-09-11,71,0.897,3,12,10,0.8333,13.0,9,Sep,2023,89.7,83.3
S014,Staff_14,Admin Officer,2023-09-18,44,0.9356,4,6,5,0.8333,17.3,9,Sep,2023,93.6,83.3
S014,Staff_14,Admin Officer,2023-09-25,74,0.86,5,11,9,0.8182,8.7,9,Sep,2023,86.0,81.8
S014,Staff_14,Admin Officer,2023-10-02,49,0.9557,2,16,14,0.875,9.4,10,Oct,2023,95.6,87.5
S014,Staff_14,Admin Officer,2023-10-09,103,0.8373,1,14,12,0.8571,17.2,10,Oct,2023,83.7,85.7
S014,Staff_14,Admin Officer,2023-10-16,77,0.9498,0,8,5,0.625,15.0,10,Oct,2023,95.0,62.5
S014,Staff_14,Admin Officer,2023-10-23,75,0.8815,5,6,5,0.8333,8.8,10,Oct,2023,88.1,83.3
S014,Staff_14,Admin Officer,2023-10-30,79,0.867,1,22,15,0.6818,15.6,10,Oct,2023,86.7,68.2
S014,Staff_14,Admin Officer,2023-11-06,62,0.9873,5,10,8,0.8,12.0,11,Nov,2023,98.7,80.0
S014,Staff_14,Admin Officer,2023-11-13,106,0.9466,5,16,12,0.75,15.5,11,Nov,2023,94.7,75.0
S014,Staff_14,Admin Officer,2023-11-20,43,0.9855,2,15,11,0.7333,15.3,11,Nov,2023,98.6,73.3
S014,Staff_14,Admin Officer,2023-11-27,44,0.7992,4,11,6,0.5455,15.7,11,Nov,2023,79.9,54.6
S014,Staff_14,Admin Officer,2023-12-04,76,0.9192,4,16,13,0.8125,18.8,12,Dec,2023,91.9,81.2
S014,Staff_14,Admin Officer,2023-12-11,74,0.9847,3,16,12,0.75,17.0,12,Dec,2023,98.5,75.0
S014,Staff_14,Admin Officer,2023-12-18,42,0.842,2,24,20,0.8333,18.6,12,Dec,2023,84.2,83.3
S014,Staff_14,Admin Officer,2023-12-25,112,0.9497,3,5,3,0.6,10.5,12,Dec,2023,95.0,60.0
S014,Staff_14,Admin Officer,2024-01-01,75,0.942,5,10,9,0.9,13.4,1,Jan,2024,94.2,90.0
S014,Staff_14,Admin Officer,2024-01-08,79,0.7998,0,25,22,0.88,14.3,1,Jan,2024,80.0,88.0
S014,Staff_14,Admin Officer,2024-01-15,54,0.9146,4,18,10,0.5556,9.8,1,Jan,2024,91.5,55.6
S014,Staff_14,Admin Officer,2024-01-22,88,0.7926,4,13,12,0.9231,17.6,1,Jan,2024,79.3,92.3
S014,Staff_14,Admin Officer,2024-01-29,107,0.8761,5,10,9,0.9,18.6,1,Jan,2024,87.6,90.0
S014,Staff_14,Admin Officer,2024-02-05,71,0.9381,2,7,6,0.8571,13.1,2,Feb,2024,93.8,85.7
S014,Staff_14,Admin Officer,2024-02-12,52,0.9837,4,5,4,0.8,9.8,2,Feb,2024,98.4,80.0
S014,Staff_14,Admin Officer,2024-02-19,73,0.9189,4,5,4,0.8,14.0,2,Feb,2024,91.9,80.0
S014,Staff_14,Admin Officer,2024-02-26,104,0.987,0,6,4,0.6667,14.8,2,Feb,2024,98.7,66.7
S014,Staff_14,Admin Officer,2024-03-04,67,0.8656,3,21,16,0.7619,16.1,3,Mar,2024,86.6,76.2
S014,Staff_14,Admin Officer,2024-03-11,83,0.9723,2,5,4,0.8,16.9,3,Mar,2024,97.2,80.0
S014,Staff_14,Admin Officer,2024-03-18,60,0.8936,2,12,10,0.8333,14.7,3,Mar,2024,89.4,83.3
S014,Staff_14,Admin Officer,2024-03-25,111,0.7853,4,12,7,0.5833,9.7,3,Mar,2024,78.5,58.3
S014,Staff_14,Admin Officer,2024-04-01,67,0.8951,0,10,7,0.7,10.2,4,Apr,2024,89.5,70.0
S014,Staff_14,Admin Officer,2024-04-08,102,0.9189,5,6,3,0.5,9.2,4,Apr,2024,91.9,50.0
S014,Staff_14,Admin Officer,2024-04-15,55,0.895,1,11,8,0.7273,18.2,4,Apr,2024,89.5,72.7
S014,Staff_14,Admin Officer,2024-04-22,54,0.9547,2,17,16,0.9412,10.0,4,Apr,2024,95.5,94.1
S014,Staff_14,Admin Officer,2024-04-29,79,0.944,4,17,10,0.5882,18.9,4,Apr,2024,94.4,58.8
S014,Staff_14,Admin Officer,2024-05-06,72,0.9002,5,23,16,0.6957,8.6,5,May,2024,90.0,69.6
S014,Staff_14,Admin Officer,2024-05-13,92,0.9156,5,6,4,0.6667,18.9,5,May,2024,91.6,66.7
S014,Staff_14,Admin Officer,2024-05-20,55,0.8621,0,18,13,0.7222,14.1,5,May,2024,86.2,72.2
S014,Staff_14,Admin Officer,2024-05-27,47,0.813,5,15,11,0.7333,13.8,5,May,2024,81.3,73.3
S014,Staff_14,Admin Officer,2024-06-03,86,0.8472,1,22,19,0.8636,11.6,6,Jun,2024,84.7,86.4
S014,Staff_14,Admin Officer,2024-06-10,43,0.8291,0,9,5,0.5556,12.6,6,Jun,2024,82.9,55.6
S014,Staff_14,Admin Officer,2024-06-17,53,0.9399,5,5,3,0.6,11.8,6,Jun,2024,94.0,60.0
S014,Staff_14,Admin Officer,2024-06-24,58,0.9145,2,13,11,0.8462,8.5,6,Jun,2024,91.4,84.6
S014,Staff_14,Admin Officer,2024-07-01,87,0.9043,3,15,13,0.8667,14.1,7,Jul,2024,90.4,86.7
S014,Staff_14,Admin Officer,2024-07-08,99,0.799,5,11,6,0.5455,15.8,7,Jul,2024,79.9,54.6
S014,Staff_14,Admin Officer,2024-07-15,99,0.9313,2,20,15,0.75,16.7,7,Jul,2024,93.1,75.0
S014,Staff_14,Admin Officer,2024-07-22,63,0.8433,5,22,19,0.8636,12.6,7,Jul,2024,84.3,86.4
S014,Staff_14,Admin Officer,2024-07-29,51,0.9336,2,8,6,0.75,15.2,7,Jul,2024,93.4,75.0
S014,Staff_14,Admin Officer,2024-08-05,85,0.7911,2,8,7,0.875,16.5,8,Aug,2024,79.1,87.5
S014,Staff_14,Admin Officer,2024-08-12,104,0.8405,2,7,4,0.5714,11.7,8,Aug,2024,84.0,57.1
S014,Staff_14,Admin Officer,2024-08-19,67,0.9623,0,7,6,0.8571,13.9,8,Aug,2024,96.2,85.7
S014,Staff_14,Admin Officer,2024-08-26,90,0.8936,5,19,12,0.6316,14.5,8,Aug,2024,89.4,63.2
S014,Staff_14,Admin Officer,2024-09-02,61,0.951,5,21,16,0.7619,13.8,9,Sep,2024,95.1,76.2
S014,Staff_14,Admin Officer,2024-09-09,88,0.8026,0,23,22,0.9565,18.1,9,Sep,2024,80.3,95.6
S014,Staff_14,Admin Officer,2024-09-16,86,0.9532,1,22,16,0.7273,16.3,9,Sep,2024,95.3,72.7
S014,Staff_14,Admin Officer,2024-09-23,61,0.8087,5,17,11,0.6471,18.9,9,Sep,2024,80.9,64.7
